,refArea,Indicator Code,Value,Observation URI,references,publisher,dataset,refPeriod
482,http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,216292600,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-1980,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1980
483,http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,286064000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-1981,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1981
484,http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,346971300,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-1982,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1982
485,http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,435888700,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-1983,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1983
486,http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,407164200,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-1984,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1984
487,http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,406132300,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-1985,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1985
488,http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,407364800,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-1986,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1986
489,http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,410917800,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-1987,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1987
490,http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,379848600,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-1988,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1988
491,http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,362065000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-1989,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1989
492,http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,366014600,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-1990,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1990
493,http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,344612900,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-1991,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1991
494,http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,308621300,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-1992,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1992
495,http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,376095600,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-1993,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1993
496,http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,786751500,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-1994,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1994
497,http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,1560251000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-1995,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1995
498,http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,1956243000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-1996,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1996
499,http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,2413690000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-1997,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1997
500,http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,4227894000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-1998,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1998
501,http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,5614052000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-1999,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1999
502,http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,6969321000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-2000,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2000
503,http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,9402663000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-2001,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2001
504,http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,14407170000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-2002,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2002
505,http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,15728750000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-2003,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2003
506,http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,18464210000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-2004,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2004
507,http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,18931740000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-2005,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2005
508,http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,20198670000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-2006,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2006
509,http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,21026370000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-2007,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2007
510,http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,20733510000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-2008,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2008
511,http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,20759290000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-2009,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2009
512,http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,20385890000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-2010,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2010
513,http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,20787060000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-2011,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2011
514,http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,24245210000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-2012,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2012
515,http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,25722930000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-2013,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2013
516,http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,25229680000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-2014,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2014
517,http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,26722800000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-2015,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2015
518,http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,27702110000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-2016,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2016
519,http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,29986940000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-2017,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2017
520,http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,33071520000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-2018,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2018
521,http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,33319360000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-2019,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2019
522,http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,33360560000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-2020,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2020
523,http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,33277490000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-2021,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2021
524,http://dbpedia.org/resource/Lebanon,DT.DOD.DPPG.CD,33375550000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DPPG.CD-2022,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2022
525,http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,14000000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-1977,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1977
526,http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,133000000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-1978,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1978
527,http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,170000000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-1979,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1979
528,http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,294000000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-1980,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1980
529,http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,335000000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-1981,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1981
530,http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,378461000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-1982,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1982
531,http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,484325000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-1983,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1983
532,http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,459139000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-1984,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1984
533,http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,469868800,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-1985,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1985
534,http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,459109500,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-1986,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1986
535,http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,552400300,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-1987,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1987
536,http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,613460800,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-1988,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1988
537,http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,669062200,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-1989,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1989
538,http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,1421032000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-1990,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1990
539,http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,1217977000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-1991,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1991
540,http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,1505384000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-1992,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1992
541,http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,976651300,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-1993,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1993
542,http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,1339950000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-1994,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1994
543,http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,1365320000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-1995,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1995
544,http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,1653000000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-1996,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1996
545,http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,1795000000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-1997,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1997
546,http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,1960571000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-1998,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1998
547,http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,2202001000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-1999,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1999
548,http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,2364001000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-2000,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2000
549,http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,3300000000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-2001,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2001
550,http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,2395000000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-2002,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2002
551,http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,2614000000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-2003,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2003
552,http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,3587000000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-2004,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2004
553,http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,2838000000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-2005,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2005
554,http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,3215000000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-2006,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2006
555,http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,4283000000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-2007,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2007
556,http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,3077000000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-2008,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2008
557,http://dbpedia.org/resource/Lebanon,DT.DOD.DSTC.CD,2999000000,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-DT.DOD.DSTC.CD-2009,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2009
